series_index,series_title,question_number,level,points,prompt,image_url,audio_url,image_local_path,audio_local_path,A,B,C,D,correct_answer_text,correct_letter
37,Série 36,23,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455850-vq8179.mp3,,tcf_oral_output\audios\series_37_q23.mp3,Pour afficher notre niveau de vie.,Pour affirmer notre personnalité.,Pour améliorer notre quotidien.,Pour imiter notre entourage.,Pour affirmer notre personnalité.,B
37,Série 36,24,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455329-pt28wi.mp3,,tcf_oral_output\audios\series_37_q24.mp3,Pour changer de profession.,Pour découvrir de nouveaux lieux.,Pour se rapprocher de sa famille.,Pour suivre son compagnon.,Pour suivre son compagnon.,D
37,Série 36,25,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139456058-wlem4i.mp3,,tcf_oral_output\audios\series_37_q25.mp3,Parce que la consommation dépend avant tout du pouvoir d’achat.,Parce que la création d’emploi restera rare dans ce secteur d’activité.,Parce que les commerces font des bénéfices sur les ventes en semaine.,Parce que les Français ne sont pas habitués à consommer le dimanche.,Parce que la consommation dépend avant tout du pouvoir d’achat.,A
37,Série 36,26,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455192-09ab18.mp3,,tcf_oral_output\audios\series_37_q26.mp3,D’avoir choisi d’y aller seul.,D’avoir attendu dans une file.,D’avoir manqué quelques œuvres.,D’avoir suivi le conseil de son amie.,D’avoir choisi d’y aller seul.,A
37,Série 36,27,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454641-njjgc9.mp3,,tcf_oral_output\audios\series_37_q27.mp3,En les incitant à travailler de manière collaborative.,En les poussant à prendre des risques importants.,En leur offrant des formations personnalisées.,En leur proposant de participer à des compétitions.,En les incitant à travailler de manière collaborative.,A
37,Série 36,28,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453703-ph4zk8.mp3,,tcf_oral_output\audios\series_37_q28.mp3,Il a décidé d’arrêter ses études d’histoire.,Il a choisi de poursuivre uniquement des études de lettres.,Il a décidé à étudier dans deux différents domaines.,Il a décidé de changer d’université.,Il a décidé à étudier dans deux différents domaines.,C
37,Série 36,29,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454444-7721ex.mp3,,tcf_oral_output\audios\series_37_q29.mp3,D’avoir mal nourri son animal.,D’avoir menti aux gendarmes.,D’avoir pris le cheval d’un voisin.,D’avoir refusé un examen vétérinaire.,D’avoir refusé un examen vétérinaire.,D
37,Série 36,30,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139456133-jdatee.mp3,,tcf_oral_output\audios\series_37_q30.mp3,Il aide à lutter efficacement contre la tristesse.,Il est indispensable pour l’activité de notre cerveau.,Il montre les progrès dans l’apprentissage des émotions.,Il permet d’entrer en relation avec les autres.,Il permet d’entrer en relation avec les autres.,D
37,Série 36,31,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453539-z5ku3j.mp3,,tcf_oral_output\audios\series_37_q31.mp3,Gio Sen a inclus des questions des auditeurs.,Les auditeurs ont envoyé des commentaires en direct.,Les auditeurs ont participé à l’émission.,Il y a eu un vote des auditeurs sur les sujets.,Les auditeurs ont participé à l’émission.,C
37,Série 36,32,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455890-c6iom1.mp3,,tcf_oral_output\audios\series_37_q32.mp3,La capacité à vivre au paradis.,Le pouvoir magique de la poésie.,La capacité à révéler une certaine vérité.,Le fait d’être un romancier raté.,La capacité à révéler une certaine vérité.,C
37,Série 36,33,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453626-fhmdlq.mp3,,tcf_oral_output\audios\series_37_q33.mp3,Elle est dans l’innovation constante.,Elle est tournée vers l’exotisme.,Elle fait la part belle à la tradition.,Elle nécessite un service très rapide.,Elle est dans l’innovation constante.,A
37,Série 36,34,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139453689-hr5ckd.mp3,,tcf_oral_output\audios\series_37_q34.mp3,Un programme sur l’agriculture.,Un programme d’éducation pour les jeunes.,Plus de divertissement pour les familles.,Des émissions sur la rénovation de maison.,Un programme d’éducation pour les jeunes.,B
37,Série 36,35,C1,26,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454834-wmktco.mp3,,tcf_oral_output\audios\series_37_q35.mp3,L’alimentation fournie aux élevages est de mauvaise qualité.,L’existence d’industries piscicoles nuit à la variété des espèces.,La filière aquacole fragilise l’équilibre alimentaire mondial.,Les pécheurs pillent les fonds marins pour soutenir la concurrence.,La filière aquacole fragilise l’équilibre alimentaire mondial.,C
37,Série 36,36,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139454801-u4kd0w.mp3,,tcf_oral_output\audios\series_37_q36.mp3,Elle aborde des sujets de fonds.,Elle créé de la concurrence entre auteurs.,Elle est encadrée par des normes strictes.,Elle s’adresse à un public averti.,Elle est encadrée par des normes strictes.,C
37,Série 36,37,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455706-qbvwi4.mp3,,tcf_oral_output\audios\series_37_q37.mp3,Elles décrivent la société avec justesse.,Elles font concurrence au grand écran.,Elles s’inspirent d’œuvres déjà connues.,Elles sont tournées avec de gros moyens.,Elles décrivent la société avec justesse.,A
37,Série 36,38,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139455737-nv5oit.mp3,,tcf_oral_output\audios\series_37_q38.mp3,Mettre en place toutes les infrastructures d’accueil.,Prendre en compte des aspects financiers du projet.,Réussir l’intégration de la main-d’œuvre étrangère.,Susciter l’adhésion de tous les habitants concernés.,Mettre en place toutes les infrastructures d’accueil.,A
37,Série 36,39,C2,33,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139456413-gma9kz.mp3,,tcf_oral_output\audios\series_37_q39.mp3,En regroupant les œuvres selon un ordre chronologique.,En regroupant les tableaux dans une même salle.,En regroupant les toiles autour d’un même sujet.,En regroupant ses créations avec celles d’autres artistes.,En regroupant les toiles autour d’un même sujet.,C
38,Série 37,1,A1,3,"Écoutez les 4 propositions, choisissez celle qui correspond à l’image.",https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/images/1766139484809-p2co4n.jpg,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139485384-3z4w70.mp3,tcf_oral_output\images\series_38_q01.jpg,tcf_oral_output\audios\series_38_q01.mp3,,,,,A,A
38,Série 37,2,A1,3,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484733-kggxut.mp3,,tcf_oral_output\audios\series_38_q02.mp3,,,,,B,B
38,Série 37,3,A1,3,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484674-kmx8fc.mp3,,tcf_oral_output\audios\series_38_q03.mp3,,,,,D,D
38,Série 37,4,A1,3,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484091-fgtmjz.mp3,,tcf_oral_output\audios\series_38_q04.mp3,,,,,D,D
38,Série 37,5,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484372-rgtoom.mp3,,tcf_oral_output\audios\series_38_q05.mp3,,,,,D,D
38,Série 37,6,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139482151-f3z4t7.mp3,,tcf_oral_output\audios\series_38_q06.mp3,,,,,A,A
38,Série 37,7,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484115-zhz4mr.mp3,,tcf_oral_output\audios\series_38_q07.mp3,,,,,A,A
38,Série 37,8,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483671-i6vec9.mp3,,tcf_oral_output\audios\series_38_q08.mp3,,,,,D,D
38,Série 37,9,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484899-jdjkbb.mp3,,tcf_oral_output\audios\series_38_q09.mp3,Attendre la réponse.,Compléter son dossier.,Demander un passeport.,Envoyer son inscription.,Compléter son dossier.,B
38,Série 37,10,A2,9,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484587-63ye2z.mp3,,tcf_oral_output\audios\series_38_q10.mp3,Choisir un pantalon différent.,Découvrir la nouvelle collection.,Être remboursé de son achat.,Trouver un vêtement en solde.,Être remboursé de son achat.,C
38,Série 37,11,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484557-use44h.mp3,,tcf_oral_output\audios\series_38_q11.mp3,Dormir plus longtemps.,Faire un bilan de santé.,Manger équilibré.,Pratiquer un sport.,Manger équilibré.,C
38,Série 37,12,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483121-vq8yjf.mp3,,tcf_oral_output\audios\series_38_q12.mp3,D'un nouveau produit.,De collègues de travail.,De leur lieu d'habitation.,De leurs derniers achats.,D'un nouveau produit.,A
38,Série 37,13,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139482473-44yip0.mp3,,tcf_oral_output\audios\series_38_q13.mp3,Il y a une manifestation sur les voies.,Ils doivent changer de moyen de transport.,Les tramways circulent avec du retard.,Un accident bloque la circulation des bus.,Ils doivent changer de moyen de transport.,B
38,Série 37,14,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483924-8m3d95.mp3,,tcf_oral_output\audios\series_38_q14.mp3,Construire des objets à partir de skis usés,Fabriquer des skis avec des produits écologiques.,Faire découvrir le ski à des enfants défavorisés.,Proposer des skis d'occasion en magasin.,Construire des objets à partir de skis usés,A
38,Série 37,15,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484703-cmm57d.mp3,,tcf_oral_output\audios\series_38_q15.mp3,Manger des plats typiques.,Rencontrer sa famille.,Travailler toute la journée.,Voir une exposition.,Travailler toute la journée.,C
38,Série 37,16,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483148-nc6g8l.mp3,,tcf_oral_output\audios\series_38_q16.mp3,Il a un restaurant.,Il déteste les pizzas.,Il préfère rester chez lui.,Il sait bien faire la cuisine.,Il sait bien faire la cuisine.,D
38,Série 37,17,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139482704-scyut6.mp3,,tcf_oral_output\audios\series_38_q17.mp3,Devoir annuler son voyage,Devoir visiter les musées.,Devoir écourter leur séjour.,Devoir partir en voiture.,Devoir partir en voiture.,D
38,Série 37,18,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483643-hqwydt.mp3,,tcf_oral_output\audios\series_38_q18.mp3,Échanger des articles de seconde main.,Louer du matériel de bureautique.,Organiser des réunions professionnelles.,Profiter d'une atmosphère familière.,Profiter d'une atmosphère familière.,D
38,Série 37,19,B1,15,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484072-db69ri.mp3,,tcf_oral_output\audios\series_38_q19.mp3,Il ne fera pas beau durant le week-end.,La maison est mal chauffée.,Le voyage est trop long.,Il n'aime pas rester enfermé.,Le voyage est trop long.,C
38,Série 37,20,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139482545-rovo40.mp3,,tcf_oral_output\audios\series_38_q20.mp3,Manger au restaurant.,Regarder un film.,Rester à la maison.,Voir un spectacle.,Manger au restaurant.,A
38,Série 37,21,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483968-bxp3f6.mp3,,tcf_oral_output\audios\series_38_q21.mp3,D'un projet de voyage.,D'un changement de travail.,D'un futur déménagement.,D'une sortie au cinéma.,D'un projet de voyage.,A
38,Série 37,22,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484828-ndj71u.mp3,,tcf_oral_output\audios\series_38_q22.mp3,Il est ironique.,Il est favorable.,Il est plein d'espoir.,Il est méprisant.,Il est ironique.,A
38,Série 37,23,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483393-3ycuja.mp3,,tcf_oral_output\audios\series_38_q23.mp3,À un poste de responsable du village.,À un temps de loisir plus étendu.,À une place spéciale dans l'histoire.,À une plus grosse part de nourriture.,À un poste de responsable du village.,A
38,Série 37,24,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484520-0pswda.mp3,,tcf_oral_output\audios\series_38_q24.mp3,L'inégalité salariale avec les hommes.,Le manque de sérieux dans la sélection.,Les discours discriminants stéréotypés.,Les rares retransmissions des matchs.,Les discours discriminants stéréotypés.,C
38,Série 37,25,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139483616-tdyb77.mp3,,tcf_oral_output\audios\series_38_q25.mp3,"C'est l'instituteur qui a proposé ce titre, qui lui plaisait, au réalisateur.",Ce sont les parents d'élèves qui ont proposé ce titre au réalisateur.,Les élèves faisaient un exercice de conjugaison quand le réalisateur les a rencontrés.,Le réalisateur a trouvé que ces verbes résumaient les multiples aspects de la vie.,Le réalisateur a trouvé que ces verbes résumaient les multiples aspects de la vie.,D
38,Série 37,26,B2,21,Écoutez l’extrait sonore et la question. Choisissez la bonne réponse.,,https://qrcmv2rhibwpawwn.public.blob.vercel-storage.com/audio/1766139484191-gjmpgj.mp3,,tcf_oral_output\audios\series_38_q26.mp3,À l'emploi de produits chimiques.,Au manque de considération des patrons.,Aux conversations intimes avec les clients.,Aux horaires de travail en décalé.,Aux conversations intimes avec les clients.,C
